review_id,product_id,user_id,rating,review_text,review_date,source
R01840,P0317,U0019,2,"Not worth the price, quality was disappointing.",2026-01-03,synthetic_v1
R01841,P0317,U0039,1,"Not worth the price, quality was disappointing.",2025-10-16,synthetic_v1
R01842,P0317,U0026,4,Great fit and the fabric feels durable.,2026-05-12,synthetic_v1
R01843,P0317,U0114,3,"Average quality, expected a bit more for the price.",2026-06-12,synthetic_v1
R01844,P0317,U0056,4,Nice sustainable option that doesn't compromise on comfort.,2026-05-31,synthetic_v1
R01845,P0317,U0089,4,Great fit and the fabric feels durable.,2026-05-18,synthetic_v1
R01846,P0317,U0086,4,Nice sustainable option that doesn't compromise on comfort.,2026-06-04,synthetic_v1
R01847,P0318,U0083,5,"Good quality for the price, would buy again.",2026-02-07,synthetic_v1
R01848,P0318,U0020,5,"Good quality for the price, would buy again.",2026-02-02,synthetic_v1
R01849,P0318,U0032,3,"Decent product, delivery took a while.",2026-06-26,synthetic_v1
R01850,P0318,U0079,4,"Loved the material, very comfortable for daily wear.",2025-10-22,synthetic_v1
R01851,P0319,U0101,1,Fabric felt thinner than expected.,2026-07-29,synthetic_v1
R01852,P0319,U0002,1,Fabric felt thinner than expected.,2026-08-04,synthetic_v1
R01853,P0319,U0041,3,"It's okay, nothing special but does the job.",2026-03-02,synthetic_v1
R01854,P0319,U0028,2,Started wearing out after a few weeks.,2026-03-27,synthetic_v1
R01855,P0319,U0080,1,"Sizing ran small, had to return it.",2026-03-23,synthetic_v1
R01856,P0319,U0061,5,True to size and holds up well after multiple washes.,2026-03-11,synthetic_v1
R01857,P0319,U0039,2,"Sizing ran small, had to return it.",2026-07-11,synthetic_v1
R01858,P0319,U0116,5,"Good quality for the price, would buy again.",2026-06-15,synthetic_v1
R01859,P0320,U0069,4,Great fit and the fabric feels durable.,2025-10-19,synthetic_v1
R01860,P0320,U0072,4,"Good quality for the price, would buy again.",2025-11-22,synthetic_v1
R01861,P0321,U0089,4,"Loved the material, very comfortable for daily wear.",2026-04-26,synthetic_v1
R01862,P0321,U0117,1,Started wearing out after a few weeks.,2026-01-16,synthetic_v1
R01863,P0321,U0018,1,Fabric felt thinner than expected.,2026-02-17,synthetic_v1
R01864,P0321,U0062,4,True to size and holds up well after multiple washes.,2026-06-05,synthetic_v1
R01865,P0321,U0120,1,"Sizing ran small, had to return it.",2026-01-18,synthetic_v1
R01866,P0321,U0024,5,Nice sustainable option that doesn't compromise on comfort.,2026-01-14,synthetic_v1
R01867,P0321,U0086,1,"Not worth the price, quality was disappointing.",2025-11-14,synthetic_v1
R01868,P0321,U0011,3,"Decent product, delivery took a while.",2026-02-23,synthetic_v1
R01869,P0321,U0018,1,Started wearing out after a few weeks.,2025-10-16,synthetic_v1
R01870,P0321,U0051,3,"Average quality, expected a bit more for the price.",2026-06-16,synthetic_v1
R01871,P0322,U0038,2,"Sizing ran small, had to return it.",2025-09-01,synthetic_v1
R01872,P0323,U0078,1,"Sizing ran small, had to return it.",2025-12-21,synthetic_v1
R01873,P0323,U0022,1,"Not worth the price, quality was disappointing.",2026-02-26,synthetic_v1
R01874,P0323,U0066,3,"It's okay, nothing special but does the job.",2026-04-10,synthetic_v1
R01875,P0323,U0063,5,Great fit and the fabric feels durable.,2026-03-21,synthetic_v1
R01876,P0323,U0084,2,Fabric felt thinner than expected.,2026-05-01,synthetic_v1
R01877,P0323,U0058,3,"Decent product, delivery took a while.",2026-01-22,synthetic_v1
R01878,P0323,U0035,3,"It's okay, nothing special but does the job.",2025-09-29,synthetic_v1
R01879,P0323,U0043,4,Great fit and the fabric feels durable.,2025-11-22,synthetic_v1
R01880,P0323,U0112,1,Started wearing out after a few weeks.,2025-10-16,synthetic_v1
R01881,P0323,U0039,1,Fabric felt thinner than expected.,2026-02-18,synthetic_v1
R01882,P0323,U0049,2,"Not worth the price, quality was disappointing.",2026-02-14,synthetic_v1
R01883,P0323,U0090,1,"Sizing ran small, had to return it.",2026-02-20,synthetic_v1
R01884,P0324,U0110,3,"Average quality, expected a bit more for the price.",2026-01-26,synthetic_v1
R01885,P0324,U0017,4,"Loved the material, very comfortable for daily wear.",2026-03-07,synthetic_v1
R01886,P0324,U0025,3,"Average quality, expected a bit more for the price.",2025-12-24,synthetic_v1
R01887,P0324,U0011,3,"Decent product, delivery took a while.",2026-01-13,synthetic_v1
R01888,P0324,U0111,1,"Sizing ran small, had to return it.",2025-12-14,synthetic_v1
R01889,P0325,U0104,1,Started wearing out after a few weeks.,2026-07-08,synthetic_v1
R01890,P0326,U0048,1,Started wearing out after a few weeks.,2026-07-29,synthetic_v1
R01891,P0326,U0100,2,Started wearing out after a few weeks.,2026-07-18,synthetic_v1
R01892,P0326,U0093,1,Fabric felt thinner than expected.,2026-08-25,synthetic_v1
R01893,P0327,U0010,3,"Average quality, expected a bit more for the price.",2026-06-13,synthetic_v1
R01894,P0327,U0081,5,True to size and holds up well after multiple washes.,2026-03-15,synthetic_v1
R01895,P0327,U0008,1,Fabric felt thinner than expected.,2025-09-05,synthetic_v1
R01896,P0327,U0118,2,Started wearing out after a few weeks.,2026-07-21,synthetic_v1
R01897,P0327,U0092,2,Fabric felt thinner than expected.,2026-07-16,synthetic_v1
R01898,P0327,U0102,1,"Not worth the price, quality was disappointing.",2025-09-14,synthetic_v1
R01899,P0327,U0007,2,Started wearing out after a few weeks.,2026-07-22,synthetic_v1
R01900,P0327,U0081,4,"Loved the material, very comfortable for daily wear.",2025-12-03,synthetic_v1
R01901,P0327,U0105,2,"Not worth the price, quality was disappointing.",2026-05-22,synthetic_v1
R01902,P0327,U0091,4,Nice sustainable option that doesn't compromise on comfort.,2026-05-28,synthetic_v1
R01903,P0327,U0094,4,"Loved the material, very comfortable for daily wear.",2025-09-19,synthetic_v1
R01904,P0328,U0024,1,"Not worth the price, quality was disappointing.",2025-12-15,synthetic_v1
R01905,P0328,U0023,1,Fabric felt thinner than expected.,2026-05-22,synthetic_v1
R01906,P0328,U0113,3,"It's okay, nothing special but does the job.",2025-11-27,synthetic_v1
R01907,P0328,U0090,5,"Good quality for the price, would buy again.",2026-06-29,synthetic_v1
R01908,P0328,U0024,1,Started wearing out after a few weeks.,2026-03-20,synthetic_v1
R01909,P0328,U0051,2,Started wearing out after a few weeks.,2025-10-10,synthetic_v1
R01910,P0328,U0077,5,"Loved the material, very comfortable for daily wear.",2026-02-01,synthetic_v1
R01911,P0328,U0028,5,"Loved the material, very comfortable for daily wear.",2026-01-25,synthetic_v1
R01912,P0328,U0095,3,"Decent product, delivery took a while.",2026-04-30,synthetic_v1
R01913,P0329,U0037,1,"Sizing ran small, had to return it.",2026-06-10,synthetic_v1
R01914,P0329,U0009,1,Fabric felt thinner than expected.,2025-12-22,synthetic_v1
R01915,P0329,U0008,3,"Average quality, expected a bit more for the price.",2025-10-18,synthetic_v1
R01916,P0329,U0087,4,Great fit and the fabric feels durable.,2026-01-15,synthetic_v1
R01917,P0329,U0041,1,Fabric felt thinner than expected.,2025-11-03,synthetic_v1
R01918,P0329,U0088,3,"Average quality, expected a bit more for the price.",2025-10-25,synthetic_v1
R01919,P0329,U0094,1,"Sizing ran small, had to return it.",2026-03-21,synthetic_v1
R01920,P0329,U0096,4,"Loved the material, very comfortable for daily wear.",2025-12-29,synthetic_v1
R01921,P0330,U0098,4,"Loved the material, very comfortable for daily wear.",2025-12-24,synthetic_v1
R01922,P0330,U0096,3,"Average quality, expected a bit more for the price.",2026-05-26,synthetic_v1
R01923,P0330,U0006,2,Started wearing out after a few weeks.,2025-09-12,synthetic_v1
R01924,P0330,U0060,3,"Decent product, delivery took a while.",2026-01-07,synthetic_v1
R01925,P0330,U0060,3,"Decent product, delivery took a while.",2026-01-06,synthetic_v1
R01926,P0331,U0095,2,Started wearing out after a few weeks.,2026-02-15,synthetic_v1
R01927,P0331,U0112,4,Great fit and the fabric feels durable.,2026-06-21,synthetic_v1
R01928,P0331,U0112,3,"Decent product, delivery took a while.",2025-10-12,synthetic_v1
R01929,P0331,U0047,2,"Not worth the price, quality was disappointing.",2026-08-24,synthetic_v1
R01930,P0331,U0020,4,"Good quality for the price, would buy again.",2025-11-01,synthetic_v1
R01931,P0331,U0013,2,Started wearing out after a few weeks.,2026-08-23,synthetic_v1
R01932,P0331,U0020,4,True to size and holds up well after multiple washes.,2026-04-15,synthetic_v1
R01933,P0332,U0064,2,Fabric felt thinner than expected.,2026-02-12,synthetic_v1
R01934,P0332,U0107,2,"Sizing ran small, had to return it.",2025-11-23,synthetic_v1
R01935,P0332,U0025,3,"It's okay, nothing special but does the job.",2025-12-25,synthetic_v1
R01936,P0332,U0056,5,True to size and holds up well after multiple washes.,2026-01-21,synthetic_v1
R01937,P0332,U0086,2,"Not worth the price, quality was disappointing.",2026-08-01,synthetic_v1
R01938,P0333,U0042,1,Fabric felt thinner than expected.,2025-09-04,synthetic_v1
R01939,P0333,U0038,4,Nice sustainable option that doesn't compromise on comfort.,2026-06-20,synthetic_v1
R01940,P0333,U0103,2,"Not worth the price, quality was disappointing.",2026-05-13,synthetic_v1
R01941,P0333,U0002,4,True to size and holds up well after multiple washes.,2026-03-27,synthetic_v1
R01942,P0333,U0081,2,"Sizing ran small, had to return it.",2026-03-25,synthetic_v1
R01943,P0334,U0079,5,True to size and holds up well after multiple washes.,2026-06-30,synthetic_v1
R01944,P0334,U0068,5,"Good quality for the price, would buy again.",2026-04-09,synthetic_v1
R01945,P0334,U0048,3,"Average quality, expected a bit more for the price.",2025-09-13,synthetic_v1
R01946,P0334,U0073,2,"Sizing ran small, had to return it.",2026-01-01,synthetic_v1
R01947,P0334,U0058,1,Fabric felt thinner than expected.,2026-02-23,synthetic_v1
R01948,P0334,U0027,4,"Good quality for the price, would buy again.",2026-03-17,synthetic_v1
R01949,P0334,U0082,2,"Sizing ran small, had to return it.",2025-12-31,synthetic_v1
R01950,P0334,U0044,3,"Average quality, expected a bit more for the price.",2025-11-09,synthetic_v1
R01951,P0334,U0025,3,"Average quality, expected a bit more for the price.",2026-06-27,synthetic_v1
R01952,P0334,U0074,3,"Average quality, expected a bit more for the price.",2026-05-06,synthetic_v1
R01953,P0335,U0031,5,Nice sustainable option that doesn't compromise on comfort.,2026-04-26,synthetic_v1
R01954,P0335,U0061,4,Nice sustainable option that doesn't compromise on comfort.,2026-08-22,synthetic_v1
R01955,P0335,U0113,3,"Average quality, expected a bit more for the price.",2026-07-14,synthetic_v1
R01956,P0335,U0080,4,"Good quality for the price, would buy again.",2026-03-20,synthetic_v1
R01957,P0335,U0060,1,"Not worth the price, quality was disappointing.",2025-10-27,synthetic_v1
R01958,P0335,U0058,3,"It's okay, nothing special but does the job.",2026-02-13,synthetic_v1
R01959,P0335,U0092,2,"Sizing ran small, had to return it.",2026-06-19,synthetic_v1
R01960,P0335,U0061,3,"It's okay, nothing special but does the job.",2026-04-27,synthetic_v1
R01961,P0335,U0042,2,Fabric felt thinner than expected.,2026-03-02,synthetic_v1
R01962,P0335,U0072,5,True to size and holds up well after multiple washes.,2026-06-18,synthetic_v1
R01963,P0335,U0063,3,"Decent product, delivery took a while.",2026-03-24,synthetic_v1
R01964,P0336,U0106,5,"Good quality for the price, would buy again.",2025-10-05,synthetic_v1
R01965,P0336,U0038,2,Fabric felt thinner than expected.,2026-07-31,synthetic_v1
R01966,P0336,U0032,2,"Sizing ran small, had to return it.",2026-02-20,synthetic_v1
R01967,P0336,U0039,4,Great fit and the fabric feels durable.,2026-04-20,synthetic_v1
R01968,P0336,U0038,2,Started wearing out after a few weeks.,2026-08-19,synthetic_v1
R01969,P0336,U0011,1,"Not worth the price, quality was disappointing.",2026-02-24,synthetic_v1
R01970,P0336,U0058,4,"Good quality for the price, would buy again.",2025-10-15,synthetic_v1
R01971,P0336,U0021,4,Nice sustainable option that doesn't compromise on comfort.,2025-10-31,synthetic_v1
R01972,P0336,U0014,4,"Loved the material, very comfortable for daily wear.",2026-04-13,synthetic_v1
R01973,P0337,U0091,3,"It's okay, nothing special but does the job.",2025-10-25,synthetic_v1
R01974,P0337,U0021,4,"Loved the material, very comfortable for daily wear.",2025-11-04,synthetic_v1
R01975,P0337,U0003,2,"Sizing ran small, had to return it.",2026-06-29,synthetic_v1
R01976,P0337,U0071,1,"Sizing ran small, had to return it.",2025-12-30,synthetic_v1
R01977,P0337,U0041,3,"It's okay, nothing special but does the job.",2026-02-20,synthetic_v1
R01978,P0337,U0081,5,Great fit and the fabric feels durable.,2026-01-21,synthetic_v1
R01979,P0337,U0023,3,"Decent product, delivery took a while.",2026-03-17,synthetic_v1
R01980,P0338,U0042,1,"Sizing ran small, had to return it.",2025-11-15,synthetic_v1
R01981,P0338,U0114,5,Great fit and the fabric feels durable.,2025-12-13,synthetic_v1
R01982,P0338,U0064,1,Started wearing out after a few weeks.,2026-07-30,synthetic_v1
R01983,P0338,U0020,1,Started wearing out after a few weeks.,2026-07-10,synthetic_v1
R01984,P0338,U0092,5,"Good quality for the price, would buy again.",2026-05-03,synthetic_v1
R01985,P0338,U0046,1,"Sizing ran small, had to return it.",2026-03-11,synthetic_v1
R01986,P0338,U0044,1,"Not worth the price, quality was disappointing.",2026-07-27,synthetic_v1
R01987,P0338,U0070,4,True to size and holds up well after multiple washes.,2026-07-31,synthetic_v1
R01988,P0338,U0083,5,True to size and holds up well after multiple washes.,2026-02-10,synthetic_v1
R01989,P0339,U0105,2,Fabric felt thinner than expected.,2026-05-17,synthetic_v1
R01990,P0339,U0015,4,"Good quality for the price, would buy again.",2026-04-20,synthetic_v1
R01991,P0339,U0008,2,Started wearing out after a few weeks.,2025-10-05,synthetic_v1
R01992,P0339,U0007,5,Great fit and the fabric feels durable.,2025-10-06,synthetic_v1
R01993,P0339,U0006,2,"Not worth the price, quality was disappointing.",2026-08-10,synthetic_v1
R01994,P0339,U0020,2,Started wearing out after a few weeks.,2026-06-22,synthetic_v1
R01995,P0339,U0042,5,"Loved the material, very comfortable for daily wear.",2026-02-14,synthetic_v1
R01996,P0339,U0066,4,Great fit and the fabric feels durable.,2026-04-05,synthetic_v1
R01997,P0339,U0086,4,Great fit and the fabric feels durable.,2025-08-31,synthetic_v1
R01998,P0339,U0009,4,Nice sustainable option that doesn't compromise on comfort.,2026-08-11,synthetic_v1
R01999,P0339,U0027,2,Fabric felt thinner than expected.,2026-05-06,synthetic_v1
R02000,P0340,U0045,4,Great fit and the fabric feels durable.,2025-09-06,synthetic_v1
R02001,P0340,U0066,1,"Sizing ran small, had to return it.",2026-06-08,synthetic_v1
R02002,P0340,U0020,4,"Good quality for the price, would buy again.",2025-11-30,synthetic_v1
R02003,P0340,U0035,1,"Sizing ran small, had to return it.",2025-11-20,synthetic_v1
R02004,P0340,U0050,3,"Average quality, expected a bit more for the price.",2026-06-11,synthetic_v1
R02005,P0340,U0043,2,"Sizing ran small, had to return it.",2026-05-23,synthetic_v1
R02006,P0340,U0051,3,"Decent product, delivery took a while.",2026-07-01,synthetic_v1
R02007,P0340,U0004,3,"Decent product, delivery took a while.",2026-01-15,synthetic_v1
R02008,P0340,U0099,5,Nice sustainable option that doesn't compromise on comfort.,2026-02-05,synthetic_v1
R02009,P0341,U0006,2,Fabric felt thinner than expected.,2026-02-14,synthetic_v1
R02010,P0341,U0026,1,Started wearing out after a few weeks.,2025-11-13,synthetic_v1
R02011,P0341,U0087,3,"Average quality, expected a bit more for the price.",2026-05-14,synthetic_v1
R02012,P0342,U0060,3,"Decent product, delivery took a while.",2026-08-04,synthetic_v1
R02013,P0342,U0028,2,"Sizing ran small, had to return it.",2025-12-13,synthetic_v1
R02014,P0342,U0002,1,"Sizing ran small, had to return it.",2026-05-13,synthetic_v1
R02015,P0342,U0027,2,"Sizing ran small, had to return it.",2025-12-19,synthetic_v1
R02016,P0342,U0059,4,"Loved the material, very comfortable for daily wear.",2026-02-12,synthetic_v1
R02017,P0342,U0118,5,"Good quality for the price, would buy again.",2025-12-23,synthetic_v1
R02018,P0342,U0077,4,Nice sustainable option that doesn't compromise on comfort.,2026-04-07,synthetic_v1
R02019,P0342,U0079,2,Fabric felt thinner than expected.,2026-07-08,synthetic_v1
R02020,P0342,U0080,1,Fabric felt thinner than expected.,2026-08-06,synthetic_v1
R02021,P0344,U0057,1,"Sizing ran small, had to return it.",2026-02-17,synthetic_v1
R02022,P0344,U0013,5,"Good quality for the price, would buy again.",2026-08-04,synthetic_v1
R02023,P0344,U0083,3,"It's okay, nothing special but does the job.",2026-05-26,synthetic_v1
R02024,P0344,U0010,4,"Loved the material, very comfortable for daily wear.",2026-04-10,synthetic_v1
R02025,P0345,U0099,1,"Sizing ran small, had to return it.",2026-08-14,synthetic_v1
R02026,P0345,U0019,1,"Sizing ran small, had to return it.",2026-04-19,synthetic_v1
R02027,P0345,U0016,4,"Good quality for the price, would buy again.",2025-10-10,synthetic_v1
R02028,P0345,U0023,1,"Not worth the price, quality was disappointing.",2026-08-24,synthetic_v1
R02029,P0345,U0093,1,Fabric felt thinner than expected.,2026-05-03,synthetic_v1
R02030,P0345,U0089,4,Nice sustainable option that doesn't compromise on comfort.,2025-11-19,synthetic_v1
R02031,P0346,U0090,3,"It's okay, nothing special but does the job.",2025-11-16,synthetic_v1
R02032,P0346,U0094,4,Great fit and the fabric feels durable.,2025-09-11,synthetic_v1
R02033,P0346,U0009,2,Started wearing out after a few weeks.,2026-02-09,synthetic_v1
R02034,P0346,U0005,4,Great fit and the fabric feels durable.,2025-12-20,synthetic_v1
R02035,P0347,U0023,4,True to size and holds up well after multiple washes.,2026-08-25,synthetic_v1
R02036,P0347,U0085,5,Great fit and the fabric feels durable.,2026-07-30,synthetic_v1
R02037,P0347,U0037,3,"Average quality, expected a bit more for the price.",2025-12-29,synthetic_v1
R02038,P0347,U0004,2,"Sizing ran small, had to return it.",2025-09-22,synthetic_v1
R02039,P0347,U0031,3,"It's okay, nothing special but does the job.",2025-09-12,synthetic_v1
R02040,P0347,U0084,4,Great fit and the fabric feels durable.,2026-08-09,synthetic_v1
R02041,P0348,U0090,4,Nice sustainable option that doesn't compromise on comfort.,2025-12-24,synthetic_v1
R02042,P0348,U0037,2,Fabric felt thinner than expected.,2026-02-26,synthetic_v1
R02043,P0348,U0059,1,"Sizing ran small, had to return it.",2026-01-02,synthetic_v1
R02044,P0348,U0048,5,"Good quality for the price, would buy again.",2025-09-28,synthetic_v1
R02045,P0348,U0071,3,"Average quality, expected a bit more for the price.",2025-11-28,synthetic_v1
R02046,P0348,U0095,2,"Sizing ran small, had to return it.",2025-10-08,synthetic_v1
R02047,P0348,U0023,3,"Decent product, delivery took a while.",2025-11-07,synthetic_v1
R02048,P0348,U0060,4,"Loved the material, very comfortable for daily wear.",2026-03-07,synthetic_v1
R02049,P0348,U0105,3,"It's okay, nothing special but does the job.",2025-09-21,synthetic_v1
R02050,P0349,U0053,4,Nice sustainable option that doesn't compromise on comfort.,2026-02-28,synthetic_v1
R02051,P0349,U0078,4,Great fit and the fabric feels durable.,2026-04-24,synthetic_v1
R02052,P0349,U0119,2,"Sizing ran small, had to return it.",2026-03-01,synthetic_v1
R02053,P0349,U0097,4,True to size and holds up well after multiple washes.,2025-11-28,synthetic_v1
R02054,P0349,U0044,2,Fabric felt thinner than expected.,2025-12-15,synthetic_v1
R02055,P0349,U0070,2,"Sizing ran small, had to return it.",2025-10-12,synthetic_v1
R02056,P0349,U0105,2,Started wearing out after a few weeks.,2026-05-18,synthetic_v1
R02057,P0349,U0106,4,Great fit and the fabric feels durable.,2026-01-29,synthetic_v1
R02058,P0349,U0067,1,Fabric felt thinner than expected.,2026-07-09,synthetic_v1
R02059,P0349,U0033,5,Great fit and the fabric feels durable.,2025-11-23,synthetic_v1
R02060,P0349,U0088,2,Started wearing out after a few weeks.,2025-09-02,synthetic_v1
R02061,P0349,U0015,3,"Decent product, delivery took a while.",2026-03-18,synthetic_v1
R02062,P0350,U0120,3,"Average quality, expected a bit more for the price.",2026-02-10,synthetic_v1
R02063,P0350,U0029,5,True to size and holds up well after multiple washes.,2025-11-09,synthetic_v1
R02064,P0350,U0053,3,"Average quality, expected a bit more for the price.",2025-09-13,synthetic_v1
R02065,P0350,U0082,1,Started wearing out after a few weeks.,2025-10-06,synthetic_v1
R02066,P0350,U0107,4,"Good quality for the price, would buy again.",2025-09-10,synthetic_v1
R02067,P0350,U0115,2,Fabric felt thinner than expected.,2025-12-16,synthetic_v1
R02068,P0350,U0019,1,"Not worth the price, quality was disappointing.",2026-07-26,synthetic_v1
R02069,P0350,U0097,3,"It's okay, nothing special but does the job.",2026-02-05,synthetic_v1
R02070,P0350,U0070,3,"It's okay, nothing special but does the job.",2025-10-09,synthetic_v1
R02071,P0350,U0004,1,Started wearing out after a few weeks.,2026-08-23,synthetic_v1
R02072,P0350,U0016,1,"Sizing ran small, had to return it.",2026-05-17,synthetic_v1
R02073,P0351,U0033,1,Fabric felt thinner than expected.,2026-01-12,synthetic_v1
R02074,P0351,U0046,1,"Not worth the price, quality was disappointing.",2025-09-27,synthetic_v1
R02075,P0352,U0044,1,"Sizing ran small, had to return it.",2026-02-14,synthetic_v1
R02076,P0352,U0039,3,"It's okay, nothing special but does the job.",2026-01-24,synthetic_v1
R02077,P0352,U0118,5,Nice sustainable option that doesn't compromise on comfort.,2025-12-30,synthetic_v1
R02078,P0352,U0006,5,Nice sustainable option that doesn't compromise on comfort.,2025-09-18,synthetic_v1
R02079,P0352,U0064,4,Great fit and the fabric feels durable.,2026-03-21,synthetic_v1
R02080,P0352,U0033,3,"It's okay, nothing special but does the job.",2025-09-07,synthetic_v1
R02081,P0353,U0099,4,Nice sustainable option that doesn't compromise on comfort.,2026-07-12,synthetic_v1
R02082,P0353,U0080,4,Nice sustainable option that doesn't compromise on comfort.,2026-03-05,synthetic_v1
R02083,P0353,U0049,4,Great fit and the fabric feels durable.,2026-08-12,synthetic_v1
R02084,P0353,U0061,4,Great fit and the fabric feels durable.,2026-04-24,synthetic_v1
R02085,P0353,U0011,5,Great fit and the fabric feels durable.,2026-04-28,synthetic_v1
R02086,P0353,U0049,1,"Not worth the price, quality was disappointing.",2026-03-12,synthetic_v1
R02087,P0353,U0005,2,"Not worth the price, quality was disappointing.",2026-03-19,synthetic_v1
R02088,P0354,U0028,5,True to size and holds up well after multiple washes.,2025-10-21,synthetic_v1
R02089,P0354,U0002,4,Great fit and the fabric feels durable.,2025-09-15,synthetic_v1
R02090,P0354,U0120,2,Fabric felt thinner than expected.,2025-12-15,synthetic_v1
R02091,P0354,U0065,4,Great fit and the fabric feels durable.,2026-05-31,synthetic_v1
R02092,P0355,U0073,3,"Average quality, expected a bit more for the price.",2026-02-14,synthetic_v1
R02093,P0355,U0033,5,Great fit and the fabric feels durable.,2025-11-05,synthetic_v1
R02094,P0355,U0023,1,"Not worth the price, quality was disappointing.",2026-01-12,synthetic_v1
R02095,P0355,U0006,3,"It's okay, nothing special but does the job.",2026-04-05,synthetic_v1
R02096,P0355,U0055,5,"Loved the material, very comfortable for daily wear.",2026-07-06,synthetic_v1
R02097,P0355,U0026,2,Fabric felt thinner than expected.,2025-12-28,synthetic_v1
R02098,P0355,U0001,4,"Good quality for the price, would buy again.",2026-02-14,synthetic_v1
R02099,P0356,U0006,2,"Not worth the price, quality was disappointing.",2026-03-30,synthetic_v1
R02100,P0356,U0044,2,Started wearing out after a few weeks.,2025-09-16,synthetic_v1
R02101,P0356,U0030,5,True to size and holds up well after multiple washes.,2025-08-31,synthetic_v1
R02102,P0356,U0013,4,Great fit and the fabric feels durable.,2026-06-08,synthetic_v1
R02103,P0356,U0095,2,Started wearing out after a few weeks.,2025-10-26,synthetic_v1
R02104,P0356,U0057,5,Great fit and the fabric feels durable.,2025-12-20,synthetic_v1
R02105,P0356,U0056,3,"Average quality, expected a bit more for the price.",2026-08-21,synthetic_v1
R02106,P0356,U0082,5,"Loved the material, very comfortable for daily wear.",2025-11-26,synthetic_v1
R02107,P0356,U0061,1,"Not worth the price, quality was disappointing.",2026-08-14,synthetic_v1
R02108,P0356,U0072,3,"Decent product, delivery took a while.",2025-09-06,synthetic_v1
R02109,P0356,U0009,4,Great fit and the fabric feels durable.,2026-07-18,synthetic_v1
R02110,P0356,U0046,3,"Average quality, expected a bit more for the price.",2025-12-31,synthetic_v1
R02111,P0357,U0117,5,"Good quality for the price, would buy again.",2026-06-22,synthetic_v1
R02112,P0357,U0021,1,Fabric felt thinner than expected.,2026-07-18,synthetic_v1
R02113,P0357,U0086,5,"Good quality for the price, would buy again.",2026-05-23,synthetic_v1
R02114,P0357,U0048,4,Nice sustainable option that doesn't compromise on comfort.,2025-11-19,synthetic_v1
R02115,P0357,U0009,3,"Decent product, delivery took a while.",2025-09-29,synthetic_v1
R02116,P0357,U0015,2,"Not worth the price, quality was disappointing.",2025-11-18,synthetic_v1
R02117,P0359,U0039,2,Started wearing out after a few weeks.,2026-06-24,synthetic_v1
R02118,P0359,U0048,4,Great fit and the fabric feels durable.,2026-08-01,synthetic_v1
R02119,P0359,U0015,5,Great fit and the fabric feels durable.,2025-12-06,synthetic_v1
R02120,P0360,U0068,3,"Average quality, expected a bit more for the price.",2026-08-27,synthetic_v1
R02121,P0360,U0041,3,"It's okay, nothing special but does the job.",2026-04-29,synthetic_v1
R02122,P0360,U0025,4,"Good quality for the price, would buy again.",2025-09-26,synthetic_v1
R02123,P0360,U0062,4,True to size and holds up well after multiple washes.,2026-05-14,synthetic_v1
R02124,P0360,U0050,1,Started wearing out after a few weeks.,2025-11-21,synthetic_v1
R02125,P0360,U0019,5,Great fit and the fabric feels durable.,2025-09-24,synthetic_v1
R02126,P0360,U0111,2,Started wearing out after a few weeks.,2026-07-28,synthetic_v1
R02127,P0360,U0010,4,Nice sustainable option that doesn't compromise on comfort.,2025-11-15,synthetic_v1
R02128,P0360,U0081,2,Started wearing out after a few weeks.,2026-02-01,synthetic_v1
R02129,P0360,U0106,3,"It's okay, nothing special but does the job.",2026-04-19,synthetic_v1
R02130,P0361,U0006,1,"Not worth the price, quality was disappointing.",2026-03-20,synthetic_v1
R02131,P0361,U0025,4,Great fit and the fabric feels durable.,2025-09-22,synthetic_v1
R02132,P0361,U0058,3,"Decent product, delivery took a while.",2025-10-25,synthetic_v1
R02133,P0361,U0062,2,Started wearing out after a few weeks.,2025-10-21,synthetic_v1
R02134,P0361,U0083,5,True to size and holds up well after multiple washes.,2025-10-10,synthetic_v1
R02135,P0361,U0077,2,Started wearing out after a few weeks.,2025-12-08,synthetic_v1
R02136,P0362,U0056,4,Great fit and the fabric feels durable.,2025-10-28,synthetic_v1
R02137,P0362,U0009,1,"Not worth the price, quality was disappointing.",2025-11-17,synthetic_v1
R02138,P0362,U0099,1,Started wearing out after a few weeks.,2025-10-07,synthetic_v1
R02139,P0362,U0036,1,"Sizing ran small, had to return it.",2026-02-11,synthetic_v1
R02140,P0363,U0039,4,"Loved the material, very comfortable for daily wear.",2025-11-30,synthetic_v1
R02141,P0363,U0118,5,"Loved the material, very comfortable for daily wear.",2026-03-27,synthetic_v1
R02142,P0363,U0063,4,Nice sustainable option that doesn't compromise on comfort.,2026-02-15,synthetic_v1
R02143,P0363,U0119,5,Nice sustainable option that doesn't compromise on comfort.,2025-09-16,synthetic_v1
R02144,P0364,U0018,5,Nice sustainable option that doesn't compromise on comfort.,2026-01-03,synthetic_v1
R02145,P0364,U0089,3,"It's okay, nothing special but does the job.",2025-12-24,synthetic_v1
R02146,P0364,U0067,3,"Average quality, expected a bit more for the price.",2025-10-20,synthetic_v1
R02147,P0364,U0081,1,"Sizing ran small, had to return it.",2026-04-16,synthetic_v1
R02148,P0364,U0077,3,"Decent product, delivery took a while.",2025-12-12,synthetic_v1
R02149,P0364,U0119,2,"Sizing ran small, had to return it.",2026-03-19,synthetic_v1
R02150,P0364,U0045,2,Started wearing out after a few weeks.,2026-03-28,synthetic_v1
